Date,Open,High,Low,Close,Volume,Close_Scaled,Prediction
2021-04-19,55724.265625,57520.0546875,54368.59375,56191.5859375,65344865159,0.8184066371922385,0.6066206796971685
2021-04-20,56473.03125,57062.1484375,53448.046875,55681.79296875,67849323955,0.8102560992730985,0.5076344273245836
2021-04-21,53906.08984375,56757.97265625,53695.46875,56471.12890625,54926612466,0.822875952593768,0.5690805662127925
2021-04-22,51762.2734375,55410.23046875,50583.8125,53857.10546875,74798630778,0.7810831102932837,0.5175047926339577
2021-04-23,51093.65234375,52120.79296875,47714.6640625,51739.80859375,86668667320,0.7472319010306724,0.5200695450282762
2021-04-24,50050.8671875,51167.5625,48805.28515625,51143.2265625,49014494781,0.7376937850391879,0.4748063211307068
2021-04-25,49004.25390625,50506.01953125,47159.484375,50052.83203125,46117114240,0.7202606258577903,0.5402836060192585
2021-04-26,54021.75390625,54288.00390625,48852.796875,49077.79296875,58284039825,0.7046717626550768,0.5338379692521993
2021-04-27,55033.1171875,55416.96484375,53319.1875,54030.3046875,49448222757,0.7838522085086802,0.5486150699297381
2021-04-28,54824.703125,56227.20703125,53887.91796875,55036.63671875,48000572955,0.7999413817274866,0.5356679010686437
2021-04-29,53555.109375,55115.84375,52418.02734375,54858.08984375,46088929780,0.797086785520325,0.4905351412359375
2021-04-30,57750.17578125,57900.71875,53129.6015625,53568.6640625,52395931985,0.776471527232703,0.47332012996194367
2021-05-01,57828.05078125,58448.33984375,57052.2734375,57714.6640625,42836427360,0.8427575144553434,0.49012644959378143
2021-05-02,56631.078125,57902.59375,56141.90625,57825.86328125,38177405335,0.8445353605704496,0.5162699118515081
2021-05-03,57200.29296875,58973.30859375,56590.87109375,56620.2734375,51713139031,0.8252604659784193,0.5067751381582596
2021-05-04,53333.5390625,57214.1796875,53191.42578125,57214.1796875,68564706967,0.8347558017475815,0.5211561002223822
2021-05-05,57424.0078125,57911.36328125,52969.0546875,53252.1640625,69241316747,0.7714113451400918,0.5474254674847827
2021-05-06,56396.515625,58363.31640625,55382.5078125,57441.30859375,69523285106,0.8383871244146291,0.50965671400928
2021-05-07,57356.40234375,58606.6328125,55321.84765625,56413.953125,68434023376,0.8219618297994163,0.4882081469531238
2021-05-08,58803.77734375,59464.61328125,56975.2109375,57352.765625,65382980634,0.8369715049994779,0.492951068418878
2021-05-09,58232.31640625,59210.8828125,56482.00390625,58877.390625,65906690347,0.8613471136027867,0.4570462211261603
2021-05-10,55859.796875,59519.35546875,54071.45703125,58250.87109375,71776546298,0.8513303587443274,0.4542876149944866
2021-05-11,56704.57421875,56872.54296875,54608.65234375,55847.2421875,61308396325,0.8129012909759586,0.5178003196588175
2021-05-12,49150.53515625,57939.36328125,49150.53515625,56714.53125,75215403907,0.8267674539559903,0.5067289230275758
2021-05-13,49716.19140625,51330.84375,46980.01953125,49735.43359375,96721152926,0.7151860796029396,0.5170109777173123
2021-05-14,49880.53515625,51438.1171875,48868.578125,49682.98046875,55737497453,0.7143474623396647,0.48848281471629657
2021-05-15,46760.1875,50639.6640625,46664.140625,49855.49609375,59161047474,0.7171056313011833,0.543819937856887
2021-05-16,46456.05859375,49720.04296875,43963.3515625,46716.63671875,64047871555,0.6669217450433648,0.5663661142667857
2021-05-17,43537.51171875,46623.55859375,42207.2890625,46415.8984375,74903638450,0.6621135603187396,0.5622336072433349
2021-05-18,42909.40234375,45812.45703125,42367.83203125,43488.05859375,56187365084,0.615303441053725,0.5330193369103012
2021-05-19,37002.44140625,43546.1171875,30681.49609375,42944.9765625,126358098747,0.6066206796971685,0.5291511304720589
2021-05-20,40782.73828125,42462.984375,35050.6171875,36753.66796875,88281943359,0.5076344273245836,0.49325902356671886
2021-05-21,37304.69140625,42172.171875,33616.453125,40596.94921875,82051616861,0.5690805662127925,0.48860035103514393
2021-05-22,37536.6328125,38831.0546875,35383.68359375,37371.03125,57377273240,0.5175047926339577,0.4898474725819369
2021-05-23,34770.58203125,38289.21875,31227.33984375,37531.44921875,78469274361,0.5200695450282762,0.42559566931749987
2021-05-24,38705.98046875,39835.140625,34551.08203125,34700.36328125,67359584098,0.4748063211307068,0.43987829932316064
2021-05-25,38402.22265625,39776.3515625,36581.4296875,38795.78125,56211915803,0.5402836060192585,0.4585375958839056
2021-05-26,39294.19921875,40782.078125,37905.8359375,38392.625,51346735160,0.5338379692521993,0.4741466938195132
2021-05-27,38436.96875,40379.6171875,37247.90234375,39316.890625,43210968721,0.5486150699297381,0.4251525973652878
2021-05-28,35697.60546875,38856.96875,34779.0390625,38507.08203125,55200191952,0.5356679010686437,0.4362299894729426
2021-05-29,34616.06640625,37234.5,33693.9296875,35684.15625,45231013335,0.4905351412359375,0.4744667023730595
2021-05-30,35678.12890625,36400.66796875,33520.73828125,34607.40625,31646080921,0.47332012996194367,0.4712121579268442
2021-05-31,37332.85546875,37468.25,34241.9453125,35658.59375,39009847639,0.49012644959378143,0.49412012386654264
2021-06-01,36684.92578125,37896.734375,35787.0859375,37293.79296875,34639423297,0.5162699118515081,0.48017221006750405
2021-06-02,37575.1796875,38231.33984375,35966.30859375,36699.921875,33070867190,0.5067751381582596,0.4564080151525674
2021-06-03,39208.765625,39478.953125,37243.97265625,37599.41015625,35460750427,0.5211561002223822,0.46128146313606383
2021-06-04,36894.40625,39242.484375,35717.72265625,39242.484375,41831090187,0.5474254674847827,0.47424999088187964
2021-06-05,35551.95703125,37917.71484375,34900.4140625,36880.15625,35959473399,0.50965671400928,0.4841429641335612
2021-06-06,35862.37890625,36436.421875,35304.578125,35538.609375,28913440585,0.4882081469531238,0.4591884173391176
2021-06-07,33560.70703125,36790.5703125,33480.640625,35835.265625,33683936663,0.492951068418878,0.4672171096907383
2021-06-08,33472.6328125,34017.38671875,31114.443359375,33589.51953125,49902050442,0.4570462211261603,0.46184397621994205
2021-06-09,37345.12109375,37537.37109375,32475.865234375,33416.9765625,53972919008,0.4542876149944866,0.44540943857859244
2021-06-10,36702.59765625,38334.32421875,35847.59375,37389.515625,43576032854,0.5178003196588175,0.46059110900825323
2021-06-11,37334.3984375,37608.6953125,36044.44921875,36697.03125,38699736985,0.5067289230275758,0.45576012898268253
2021-06-12,35552.515625,37408.92578125,34728.19140625,37340.14453125,37924228550,0.5170109777173123,0.46767014287719916
2021-06-13,39097.859375,39322.78125,34864.109375,35555.7890625,40669112838,0.48848281471629657,0.44962700642365333
2021-06-14,40218.4765625,40978.36328125,38757.28515625,39016.96875,43148914673,0.543819937856887,0.4432058824117204
2021-06-15,40406.26953125,41295.26953125,39609.46875,40427.16796875,46420149185,0.5663661142667857,0.4448690962668666
2021-06-16,38347.0625,40516.77734375,38176.03515625,40168.69140625,39211635100,0.5622336072433349,0.42909980669584796
2021-06-17,38053.50390625,39513.671875,37439.67578125,38341.421875,37096670047,0.5330193369103012,0.4219972905442843
2021-06-18,35787.24609375,38187.26171875,35255.85546875,38099.4765625,36200887275,0.5291511304720589,0.4241808617897796
2021-06-19,35615.87109375,36457.796875,34933.0625,35854.52734375,31207279719,0.49325902356671886,0.4284356827773445
2021-06-20,35698.296875,36059.484375,33432.07421875,35563.140625,36664034054,0.48860035103514393,0.4130596589872941
2021-06-21,31676.693359375,35721.640625,31295.935546875,35641.14453125,52809038594,0.4898474725819369,0.39640022852757595
2021-06-22,32505.66015625,33292.453125,28893.62109375,31622.376953125,58964353058,0.42559566931749987,0.43385337637752314
2021-06-23,33723.02734375,34753.41015625,31772.6328125,32515.71484375,46317108925,0.43987829932316064,0.4365247358368111
2021-06-24,34662.4375,35228.8515625,32385.21484375,33682.80078125,33123368116,0.4585375958839056,0.4571135453300485
2021-06-25,31637.779296875,35487.24609375,31350.884765625,34659.10546875,40230904226,0.4741466938195132,0.4682501427672821
2021-06-26,32186.27734375,32637.587890625,30184.501953125,31594.6640625,38585385521,0.4251525973652878,0.4857367616133627
2021-06-27,34649.64453125,34656.12890625,32071.7578125,32287.5234375,35511640894,0.4362299894729426,0.5159860010621986
2021-06-28,34434.3359375,35219.890625,33902.07421875,34679.12109375,33892523752,0.4744667023730595,0.551593572649436
2021-06-29,35867.77734375,36542.109375,34252.484375,34475.55859375,37901460044,0.4712121579268442,0.5594638844991454
2021-06-30,35040.8359375,36074.7578125,34086.15234375,35908.38671875,34059036099,0.49412012386654264,0.5599759981094264
2021-07-01,33572.1171875,35035.984375,32883.78125,35035.984375,37838957079,0.48017221006750405,0.5946509608500387
2021-07-02,33897.046875,33939.58984375,32770.6796875,33549.6015625,38728974942,0.4564080151525674,0.5828924576407101
2021-07-03,34668.546875,34909.26171875,33402.6953125,33854.421875,24383958643,0.46128146313606383,0.5580538858431314
2021-07-04,35287.78125,35937.56640625,34396.4765625,34665.56640625,24924307911,0.47424999088187964,0.5464009279998242
2021-07-05,33746.00390625,35284.34375,33213.66015625,35284.34375,26721554282,0.4841429641335612,0.5309714445450907
2021-07-06,34235.1953125,35038.53515625,33599.91796875,33723.5078125,26501259870,0.4591884173391176,0.5554519115327485
2021-07-07,33855.328125,34997.6640625,33839.2890625,34225.6796875,24796027477,0.4672171096907383,0.573380009782619
2021-07-08,32877.37109375,33907.90625,32133.18359375,33889.60546875,29910396946,0.46184397621994205,0.6048271579093574
2021-07-09,33798.01171875,34042.29296875,32318.880859375,32861.671875,27436021028,0.44540943857859244,0.6326723986751996
2021-07-10,33520.51953125,34209.0703125,33116.01171875,33811.2421875,22971873468,0.46059110900825323,0.6201616505346716
2021-07-11,34240.1875,34584.703125,33346.73828125,33509.078125,20108729370,0.45576012898268253,0.6599543769226119
2021-07-12,33155.84765625,34592.15625,32697.30859375,34254.015625,24321499537,0.46767014287719916,0.6490642809999856
2021-07-13,32702.025390625,33327.1015625,32261.419921875,33125.46875,19120856669,0.44962700642365333,0.6486993688262206
2021-07-14,32822.34765625,33061.3984375,31639.125,32723.845703125,21376531210,0.4432058824117204,0.6305180866036576
2021-07-15,31780.73046875,33159.640625,31175.708984375,32827.875,21300524237,0.4448690962668666,0.6844133601197896
2021-07-16,31421.5390625,32218.40625,31100.673828125,31841.55078125,23699476918,0.42909980669584796,0.6729976607649528
2021-07-17,31533.068359375,31935.9453125,31223.990234375,31397.30859375,18895018942,0.4219972905442843,0.6717712735740884
2021-07-18,31796.810546875,32398.99609375,31215.4921875,31533.884765625,18787986667,0.4241808617897796,0.6544482812717805
2021-07-19,30817.83203125,31885.859375,30563.734375,31800.01171875,20434789545,0.4284356827773445,0.6344680438609069
2021-07-20,29807.34765625,31006.1875,29360.955078125,30838.28515625,23148267245,0.4130596589872941,0.6353495037993834
2021-07-21,32110.693359375,32752.326171875,29526.18359375,29796.28515625,28203024559,0.39640022852757595,0.6670254168230071
2021-07-22,32313.10546875,32576.400390625,31745.298828125,32138.873046875,19555230518,0.43385337637752314,0.7086572556006493
2021-07-23,33581.55078125,33581.55078125,32057.892578125,32305.958984375,22552046192,0.4365247358368111,0.7013352800312165
2021-07-24,34292.4453125,34490.390625,33424.859375,33593.73046875,21664706865,0.4571135453300485,0.7080913076084094
2021-07-25,35350.1875,35364.92578125,33881.8359375,34290.29296875,20856685287,0.4682501427672821,0.7124187925210429
2021-07-26,37337.53515625,40499.67578125,35287.3125,35384.03125,51022126212,0.4857367616133627,0.6830794915236454
2021-07-27,39406.94140625,39406.94140625,36441.7265625,37276.03515625,35097370560,0.5159860010621986,0.7034702317101746
2021-07-28,39995.90625,40816.0703125,38862.4375,39503.1875,38702404695,0.551593572649436,0.6697662863369588
2021-07-29,40008.421875,40593.0703125,39352.05859375,39995.453125,27167146027,0.5594638844991454,0.7045885129669665
2021-07-30,42235.546875,42235.546875,38397.35546875,40027.484375,33072782960,0.5599759981094264,0.7020090841460118
2021-07-31,41626.1953125,42231.44921875,41110.83203125,42196.3046875,25802845343,0.5946509608500387,0.7007876307326123
2021-08-01,39974.89453125,42541.6796875,39540.94140625,41460.84375,26688438115,0.5828924576407101,0.6718412832517866
2021-08-02,39201.9453125,40419.1796875,38746.34765625,39907.26171875,25595265436,0.5580538858431314,0.6730473108039984
2021-08-03,38152.98046875,39750.03125,37782.05078125,39178.40234375,26189830450,0.5464009279998242,0.7003558939779936
2021-08-04,39747.50390625,39952.296875,37589.1640625,38213.33203125,25372562724,0.5309714445450907,0.7080365364332611
2021-08-05,40869.5546875,41341.93359375,37458.00390625,39744.515625,35185031017,0.5554519115327485,0.7195650256881183
2021-08-06,42816.5,43271.66015625,39932.1796875,40865.8671875,38226483046,0.573380009782619,0.7184224502612779
2021-08-07,44555.80078125,44689.859375,42618.56640625,42832.796875,40030862141,0.6048271579093574,0.7476986738505798
2021-08-08,43798.1171875,45282.3515625,43331.91015625,44574.4375,36302664750,0.6326723986751996,0.7619515450592528
2021-08-09,46365.40234375,46456.83203125,42848.6875,43791.92578125,38734079049,0.6201616505346716,0.6686984045537642
2021-08-10,45585.03125,46637.98828125,44705.5546875,46280.84765625,33546019517,0.6599543769226119,0.6518627945215335
2021-08-11,45593.63671875,46735.6328125,45351.7109375,45599.703125,34319709073,0.6490642809999856,0.6618060423410537
2021-08-12,44428.2890625,46228.91015625,43861.4453125,45576.87890625,33723620826,0.6486993688262206,0.6373952727666976
2021-08-13,47793.3203125,47831.9765625,44282.41796875,44439.69140625,31744259539,0.6305180866036576,0.6427798351144062
2021-08-14,47096.9453125,48098.68359375,46177.6328125,47810.6875,31211354442,0.6844133601197896,0.65637894958254
2021-08-15,47047.00390625,47357.10546875,45579.58984375,47096.66796875,30988958446,0.6729976607649528,0.638837559561311
2021-08-16,46004.484375,47998.09765625,45700.3203125,47019.9609375,32776876610,0.6717712735740884,0.673018957196795
2021-08-17,44695.359375,47139.5703125,44512.41796875,45936.45703125,33451362600,0.6544482812717805,0.6899806595923376
2021-08-18,44801.1875,45952.0625,44364.02734375,44686.75,32194123075,0.6344680438609069,0.6837789013189549
2021-08-19,46717.578125,46970.76171875,43998.31640625,44741.8828125,37204312299,0.6353495037993834,0.6758252773282558
2021-08-20,49339.17578125,49342.15234375,46650.70703125,46723.12109375,34706867452,0.6670254168230071,0.6917385207860669
2021-08-21,48905.4921875,49717.01953125,48312.19921875,49327.07421875,40585205312,0.7086572556006493,0.67563148604378
2021-08-22,49321.65234375,49471.609375,48199.94140625,48869.10546875,25370975378,0.7013352800312165,0.6076959933730001
2021-08-23,49546.1484375,50482.078125,49074.60546875,49291.67578125,34305053719,0.7080913076084094,0.5703756515708898
2021-08-24,47706.1171875,49878.76953125,47687.1171875,49562.34765625,35361168834,0.7124187925210429,0.6164583821506674
2021-08-25,48960.7890625,49202.87890625,47163.61328125,47727.2578125,32646349931,0.6830794915236454,0.6377863526968902
2021-08-26,46942.21875,49347.58203125,46405.78125,49002.640625,32666549568,0.7034702317101746,0.6049565602752723
2021-08-27,49058.66796875,49112.78515625,46394.28125,46894.5546875,34511076995,0.6697662863369588,0.6030498114172856
2021-08-28,48902.40234375,49283.50390625,48499.23828125,49072.5859375,28568103401,0.7045885129669665,0.6112445035220926
2021-08-29,48829.83203125,49644.11328125,47925.85546875,48911.25,25889650240,0.7020090841460118,0.5947244054360985
2021-08-30,47054.984375,48925.60546875,46950.2734375,48834.8515625,31847007016,0.7007876307326123,0.5765634828521881
2021-08-31,47166.6875,48189.55078125,46750.09375,47024.33984375,34730363427,0.6718412832517866,0.5843381793436853
2021-09-01,48847.02734375,49111.08984375,46562.4375,47099.7734375,39139399125,0.6730473108039984,0.6205584136768808
2021-09-02,49327.72265625,50343.421875,48652.3203125,48807.84765625,39508070319,0.7003558939779936,0.6896379181907252
2021-09-03,50025.375,50982.2734375,48386.0859375,49288.25,43206179619,0.7080365364332611,0.6823243737599981
2021-09-04,49944.625,50545.58203125,49548.78125,50009.32421875,37471327794,0.7195650256881183,0.6907800564474105
2021-09-05,51753.41015625,51868.6796875,49538.59765625,49937.859375,30322676319,0.7184224502612779,0.706225278027728
2021-09-06,52633.53515625,52700.94140625,51053.6796875,51769.00390625,38884105426,0.7476986738505798,0.7431846421874696
2021-09-07,46811.12890625,52853.765625,43285.20703125,52660.48046875,65210059683,0.7619515450592528,0.8047695513734887
2021-09-08,46091.390625,47334.0546875,44561.39453125,46827.76171875,49007762488,0.6686984045537642,0.7802043982814967
2021-09-09,46391.421875,47261.94921875,45669.73828125,45774.7421875,38672657013,0.6518627945215335,0.782245046112708
2021-09-10,44883.91015625,47031.7421875,44344.484375,46396.6640625,39154666597,0.6618060423410537,0.7986013302962914
2021-09-11,45201.45703125,45969.29296875,44818.265625,44869.83984375,34499835245,0.6373952727666976,0.795104843395658
2021-09-12,46063.26953125,46364.87890625,44790.4609375,45206.62890625,27881980161,0.6427798351144062,0.8397544677540796
2021-09-13,44963.07421875,46598.6796875,43591.3203125,46057.21484375,40969943253,0.65637894958254,0.8159552367738542
2021-09-14,47092.4921875,47218.125,44752.33203125,44960.05078125,38652152880,0.638837559561311,0.8372923254404552
2021-09-15,48176.34765625,48450.46875,46773.328125,47098.0,30484496466,0.673018957196795,0.8368617752905433
2021-09-16,47783.359375,48486.828125,47079.55859375,48158.90625,31764293754,0.6899806595923376,0.9050283436147427
2021-09-17,47267.51953125,48160.921875,46832.5234375,47771.00390625,28727713711,0.6837789013189549,0.8934870515196285
2021-09-18,48278.36328125,48791.78125,47087.28515625,47273.52734375,28575630451,0.6758252773282558,0.9040575136059843
2021-09-19,47260.21875,48328.3671875,46919.8046875,48268.85546875,26967722648,0.6917385207860669,0.9119613001989999
2021-09-20,42843.80078125,47328.19921875,42598.9140625,47261.40625,43909845642,0.67563148604378,0.9477970121543297
2021-09-21,40693.67578125,43607.609375,39787.609375,43012.234375,48701090088,0.6076959933730001,0.9752586673354954
2021-09-22,43574.5078125,43978.62109375,40625.6328125,40677.953125,38139709246,0.5703756515708898,0.9150745762322328
2021-09-23,44895.09765625,44942.17578125,43109.33984375,43560.296875,34244064430,0.6164583821506674,0.8904010049417714
2021-09-24,42839.75,45080.4921875,40936.55859375,44894.30078125,42839345714,0.6377863526968902,0.9011723154879644
2021-09-25,42716.59375,42996.2578125,41759.921875,42840.890625,31604717236,0.6049565602752723,0.8935873508437884
2021-09-26,43208.5390625,43919.30078125,40848.4609375,42721.62890625,30661222077,0.6030498114172856,0.9277829252828741
2021-09-27,42235.73046875,44313.24609375,42190.6328125,43234.18359375,30980029059,0.6112445035220926,0.8849230755395054
2021-09-28,41034.54296875,42775.14453125,40931.6640625,42200.8984375,30214940550,0.5947244054360985,0.854845456602993
2021-09-29,41564.36328125,42545.2578125,40829.66796875,41064.984375,30602359905,0.5765634828521881,0.8892857214231862
2021-09-30,43790.89453125,44092.6015625,41444.58203125,41551.26953125,31141681925,0.5843381793436853,0.9150981209677299
2021-10-01,48116.94140625,48436.01171875,43320.0234375,43816.7421875,42850641582,0.6205584136768808,0.9088808119274008
2021-10-02,47711.48828125,48282.0625,47465.49609375,48137.46875,30614346492,0.6896379181907252,0.9004065807348356
2021-10-03,48199.953125,49130.69140625,47157.2890625,47680.02734375,26638115879,0.6823243737599981,0.8946957645456504
2021-10-04,49112.90234375,49456.77734375,47045.00390625,48208.90625,33383173002,0.6907800564474105,0.9313254399555536
2021-10-05,51514.8125,51839.984375,49072.83984375,49174.9609375,35873904236,0.706225278027728,0.9263287099883138
2021-10-06,55361.44921875,55568.46484375,50488.19140625,51486.6640625,49034730168,0.7431846421874696,0.9026389589055058
2021-10-07,53805.984375,55338.625,53525.46875,55338.625,36807860413,0.8047695513734887,0.8963844279491124
2021-10-08,53967.84765625,55922.98046875,53688.0546875,53802.14453125,34800873924,0.7802043982814967,0.9041553148149721
2021-10-09,54968.22265625,55397.9453125,53735.14453125,53929.78125,32491211414,0.782245046112708,0.9327600450460128
2021-10-10,54771.578125,56401.3046875,54264.2578125,54952.8203125,39527792364,0.7986013302962914,1.0
2021-10-11,57484.7890625,57793.0390625,54519.765625,54734.125,42637331698,0.795104843395658,0.9904648192938429
2021-10-12,56041.05859375,57627.87890625,54477.97265625,57526.83203125,41083758949,0.8397544677540796,0.9588975118273263
2021-10-13,57401.09765625,57688.66015625,54370.97265625,56038.2578125,41684252783,0.8159552367738542,0.9570603354768826
2021-10-14,57321.5234375,58478.734375,56957.07421875,57372.83203125,36615791366,0.8372923254404552,0.9457751001869089
2021-10-15,61593.94921875,62757.12890625,56868.14453125,57345.90234375,51780081801,0.8368617752905433,0.950527514490317
2021-10-16,60892.1796875,62274.4765625,60206.12109375,61609.52734375,34250964237,0.9050283436147427,0.9675693439300049
2021-10-17,61553.6171875,61645.5234375,59164.46875,60887.65234375,29032367511,0.8934870515196285,0.9387895582782791
2021-10-18,62026.078125,62614.66015625,60012.7578125,61548.8046875,38055562075,0.9040575136059843,0.8815275749447042
2021-10-19,64261.9921875,64434.53515625,61622.93359375,62043.1640625,40471196346,0.9119613001989999,0.8850531648870927
2021-10-20,65992.8359375,66930.390625,63610.67578125,64284.5859375,40788955582,0.9477970121543297,0.8296708258618872
2021-10-21,62210.171875,66600.546875,62117.41015625,66002.234375,45908121370,0.9752586673354954,0.8491593717540116
2021-10-22,60692.265625,63715.0234375,60122.796875,62237.890625,38434082775,0.9150745762322328,0.8749866975367085
2021-10-23,61393.6171875,61743.87890625,59826.5234375,60694.62890625,26882546034,0.8904010049417714,0.8586204833453159
2021-10-24,60930.8359375,61505.8046875,59643.34375,61368.34375,27316183882,0.9011723154879644,0.8202127744616687
2021-10-25,63039.82421875,63729.32421875,60691.80078125,60893.92578125,31064911614,0.8935873508437884,0.8403783095654329
2021-10-26,60363.79296875,63229.02734375,59991.16015625,63032.76171875,34878965587,0.9277829252828741,0.8339762024552475
2021-10-27,58482.38671875,61435.18359375,58208.1875,60352.0,43657076893,0.8849230755395054,0.8626724261544665
2021-10-28,60622.13671875,62128.6328125,58206.91796875,58470.73046875,45257083247,0.854845456602993,0.7791537534929895
2021-10-29,62227.96484375,62927.609375,60329.96484375,60624.87109375,36856881767,0.8892857214231862,0.7963662666518112
2021-10-30,61888.83203125,62330.14453125,60918.38671875,62239.36328125,32157938616,0.9150981209677299,0.8359984891399439
2021-10-31,61318.95703125,62406.171875,60074.328125,61850.48828125,32241199927,0.9088808119274008,0.8446033093031308
2021-11-01,61004.40625,62419.00390625,59695.18359375,61320.44921875,36150572843,0.9004065807348356,0.829860058086174
2021-11-02,63226.40234375,64242.79296875,60673.0546875,60963.25390625,37746665647,0.8946957645456504,0.8348068257499717
2021-11-03,62970.046875,63516.9375,61184.23828125,63254.3359375,36124731509,0.9313254399555536,0.8234840562795371
2021-11-04,61452.23046875,63123.2890625,60799.6640625,62941.8046875,32615846901,0.9263287099883138,0.7790170441401962
2021-11-05,61125.67578125,62541.46875,60844.609375,61460.078125,30605102446,0.9026389589055058,0.7066498951541063
2021-11-06,61527.48046875,61590.68359375,60163.78125,61068.875,29094934221,0.8963844279491124,0.7100387132908221
2021-11-07,63326.98828125,63326.98828125,61432.48828125,61554.921875,24726754302,0.9041553148149721,0.7287181821315818
2021-11-08,67566.828125,67673.7421875,63344.06640625,63344.06640625,41125608330,0.9327600450460128,0.7300902718898591
2021-11-09,66971.828125,68530.3359375,66382.0625,67549.734375,42357991721,1.0,0.7266118338713441
2021-11-10,64995.23046875,68789.625,63208.11328125,66953.3359375,48730828378,0.9904648192938429,0.6817187057365218
2021-11-11,64949.9609375,65579.015625,64180.48828125,64978.890625,35880633236,0.9588975118273263,0.6756830721220839
2021-11-12,64155.94140625,65460.81640625,62333.9140625,64863.98046875,36084893887,0.9570603354768826,0.7091014204782492
2021-11-13,64469.52734375,64915.67578125,63303.734375,64158.12109375,30474228777,0.9457751001869089,0.7212504415418567
2021-11-14,65466.83984375,65495.1796875,63647.80859375,64455.37109375,25122092191,0.950527514490317,0.6668128272218611
2021-11-15,63557.87109375,66281.5703125,63548.14453125,65521.2890625,30558763548,0.9675693439300049,0.6935115580294668
2021-11-16,60161.24609375,63721.1953125,59016.3359375,63721.1953125,46844335592,0.9387895582782791,0.7018366517462574
2021-11-17,60368.01171875,60823.609375,58515.41015625,60139.62109375,39178392930,0.8815275749447042,0.6819039409765333
2021-11-18,56942.13671875,60948.5,56550.79296875,60360.13671875,41388338699,0.8850531648870927,0.6589696199217691
2021-11-19,58119.578125,58351.11328125,55705.1796875,56896.12890625,38702407772,0.8296708258618872,0.6691157771461432
2021-11-20,59697.1953125,59859.87890625,57469.7265625,58115.08203125,30624264863,0.8491593717540116,0.6667686730361942
2021-11-21,58730.4765625,60004.42578125,58618.9296875,59730.5078125,26123447605,0.8749866975367085,0.6696307635888722
2021-11-22,56289.2890625,59266.359375,55679.83984375,58706.84765625,35036121783,0.8586204833453159,0.7024223348483569
2021-11-23,57569.07421875,57875.515625,55632.76171875,56304.5546875,37485803899,0.8202127744616687,0.6974540209411999
2021-11-24,56280.42578125,57803.06640625,55964.22265625,57565.8515625,36635566789,0.8403783095654329,0.7323030398564283
2021-11-25,57274.6796875,59367.96875,57146.68359375,57165.41796875,34284016248,0.8339762024552475,0.7330843253765035
2021-11-26,53569.765625,59183.48046875,53569.765625,58960.28515625,41810748221,0.8626724261544665,0.7262698419042832
2021-11-27,54815.078125,55329.2578125,53668.35546875,53736.4296875,30560857714,0.7791537534929895,0.7322480188697628
2021-11-28,57248.45703125,57393.84375,53576.734375,54813.0234375,28116886357,0.7963662666518112,0.730285499590559
2021-11-29,57806.56640625,58872.87890625,56792.52734375,57291.90625,32370840356,0.8359984891399439,0.6814265511671445
2021-11-30,57005.42578125,59113.40234375,56057.28125,57830.11328125,36708594618,0.8446033093031308,0.6633079716354011
2021-12-01,57229.828125,59041.68359375,56553.08203125,56907.96484375,36858195307,0.829860058086174,0.6741600337545323
2021-12-02,56477.81640625,57349.234375,55895.1328125,57217.37109375,32379968686,0.8348068257499717,0.6604483791978952
2021-12-03,53598.24609375,57482.16796875,52496.5859375,56509.1640625,39789134215,0.8234840562795371,0.6823387379222376
2021-12-04,49200.703125,53904.6796875,42874.6171875,53727.87890625,61385677469,0.7790170441401962,0.676944682736875
2021-12-05,49368.84765625,49768.1484375,47857.49609375,49201.51953125,37198201161,0.7066498951541063,0.6628002921795505
2021-12-06,50582.625,50929.51953125,47281.03515625,49413.48046875,37707308001,0.7100387132908221,0.653855166277044
2021-12-07,50700.0859375,51934.78125,50175.80859375,50581.828125,33676814852,0.7287181821315818,0.6165417567445363
2021-12-08,50504.796875,51171.375,48765.98828125,50667.6484375,28479699446,0.7300902718898591,0.6099556634519255
2021-12-09,47672.12109375,50797.1640625,47358.3515625,50450.08203125,29603577251,0.7266118338713441,0.5845011813586649
2021-12-10,47243.3046875,50015.25390625,47023.69921875,47642.14453125,30966005122,0.6817187057365218,0.5872712788201302
2021-12-11,49362.5078125,49458.2109375,46942.34765625,47264.6328125,25775869261,0.6756830721220839,0.5900772242343152
2021-12-12,50098.3359375,50724.8671875,48725.8515625,49354.85546875,21939223599,0.7091014204782492,0.5886267561125131
2021-12-13,46737.48046875,50205.0,45894.84765625,50114.7421875,32166727776,0.7212504415418567,0.6033783760152965
2021-12-14,46612.6328125,48431.3984375,46424.49609375,46709.82421875,34638619079,0.6668128272218611,0.6226368455000703
2021-12-15,48896.72265625,49473.95703125,46671.96484375,48379.75390625,36541828520,0.6935115580294668,0.6010871672323232
2021-12-16,47665.42578125,49425.57421875,47529.87890625,48900.46484375,27268150947,0.7018366517462574,0.6091295367645112
2021-12-17,46202.14453125,48004.89453125,45618.21484375,47653.73046875,32902725329,0.6819039409765333,0.6102509406652681
2021-12-18,46848.77734375,47313.828125,45598.44140625,46219.25390625,26098292690,0.6589696199217691,0.6093889035722547
2021-12-19,46707.015625,48089.6640625,46502.953125,46853.8671875,25154053861,0.6691157771461432,0.5955106247336385
2021-12-20,46880.27734375,47401.71875,45579.80859375,46707.0625,30961902129,0.6667686730361942,0.5974925668583054
